longitude,latitude,Name,heritageno
138.813123,-34.45450034,32 Hanson Street FREELING,17977
138.8142055,-34.45403789,33 Hanson Street FREELING,17978
138.8116858,-34.45117984,2 Light Road FREELING,17979
138.8122422,-34.45147931,4 Light Road FREELING,17980
138.8136725,-34.45318043,16 Peake Street FREELING,17981
138.8138966,-34.45314736,18 Peake Street FREELING,17982
138.814211,-34.45313124,20 Peake Street FREELING,17983
138.8144196,-34.45312106,22 Peake Street FREELING,17984
138.8131407,-34.4528065,3 Cherry Street FREELING,17985
138.8137964,-34.45277815,25 Peake Street FREELING,17986
138.814323,-34.45272377,27 Peake Street FREELING,17987
138.8146774,-34.45264016,29 Peake Street FREELING,17988
138.921823,-34.33775396,6 Rowett Street KAPUNDA,18146
138.9221701,-34.33735641,10 Rowett Street KAPUNDA,18147
138.9220501,-34.33713312,12 Rowett Street KAPUNDA,18148
138.9225587,-34.33729142,11-13 Rowett Street KAPUNDA,18149
138.9227524,-34.33696285,15 Rowett Street KAPUNDA,18150
138.9230399,-34.33689544,17 Rowett Street KAPUNDA,18151
138.9127276,-34.33506174,3 Simmons Street KAPUNDA,18152
138.9130668,-34.33521622,4 Simmons Street KAPUNDA,18153
138.9128695,-34.33542468,5 Simmons Street KAPUNDA,18154
138.917263,-34.33922801,2 South Terrace KAPUNDA,18155
138.9179704,-34.34013123,9 South Terrace KAPUNDA,18156
138.9188228,-34.33999584,14 South Terrace KAPUNDA,18157
138.9190158,-34.34057308,15 South Terrace KAPUNDA,18158
138.9195221,-34.34088023,19 South Terrace KAPUNDA,18159
138.9198275,-34.3405266,20 South Terrace KAPUNDA,18160
138.9201183,-34.34071234,22 South Terrace KAPUNDA,18161
138.920652,-34.34141333,27 South Terrace KAPUNDA,18162
138.920901,-34.34103368,28 South Terrace KAPUNDA,18163
138.9210712,-34.34172401,29 South Terrace KAPUNDA,18164
138.9214532,-34.341305,30-32 South Terrace KAPUNDA,18165
138.5645085,-34.92273016,11 HUNTRISS Street TORRENSVILLE,21885
138.5668846,-34.92135302,17 NORTHCOTE Street TORRENSVILLE,21133
138.5660668,-34.9218127,22 CARLTON Parade TORRENSVILLE,21134
138.5662361,-34.9218081,20 CARLTON Parade TORRENSVILLE,21135
138.5664115,-34.92181264,18 CARLTON Parade TORRENSVILLE,21136
138.5674098,-34.92036147,34 NORTHCOTE Street TORRENSVILLE,21139
138.5675038,-34.9205916,30 NORTHCOTE Street TORRENSVILLE,21141
138.5671871,-34.92072586,28 NORTHCOTE Street TORRENSVILLE,21143
138.5672048,-34.9208836,26 NORTHCOTE Street TORRENSVILLE,21145
138.5672056,-34.92118607,22 NORTHCOTE Street TORRENSVILLE,21148
138.567211,-34.92132087,20 NORTHCOTE Street TORRENSVILLE,21150
138.5673009,-34.92173259,10 CARLTON Parade TORRENSVILLE,21152
138.5678531,-34.9216943,4 CARLTON Parade TORRENSVILLE,21155
138.5671297,-34.9198572,8 NORTH Parade TORRENSVILLE,21157
138.8649881,-35.04928945,78 Princes Highway LITTLEHAMPTON,18747
138.8653554,-35.04893879,82 Princes Highway LITTLEHAMPTON,18749
138.8666478,-35.04791694,85 Princes Highway LITTLEHAMPTON,18750
138.866906,-35.04783579,87 Princes Highway LITTLEHAMPTON,18751
138.8666254,-35.04853133,96 Princes Highway LITTLEHAMPTON,18752
138.8669788,-35.04865279,98 Princes Highway LITTLEHAMPTON,18753
138.8672419,-35.04828001,102 Princes Highway LITTLEHAMPTON,18754
138.8677815,-35.04813835,106 Princes Highway LITTLEHAMPTON,18755
138.8682274,-35.04792434,108 Princes Highway LITTLEHAMPTON,18756
138.8656027,-35.05048005,5 West Terrace LITTLEHAMPTON,18757
138.8657533,-35.05077443,7 West Terrace LITTLEHAMPTON,18758
138.8364149,-35.1749194,15 Cunliffe Street MACCLESFIELD,18759
138.8341312,-35.16723305,2 Kingrose Street MACCLESFIELD,18760
138.8331815,-35.17152517,Todd Street MACCLESFIELD,18761
138.8354878,-35.17198054,1 Todd Street MACCLESFIELD,18762
138.8347316,-35.17194789,3 Todd Street MACCLESFIELD,18763
138.8346339,-35.17166474,4 Todd Street MACCLESFIELD,18764
138.8344405,-35.17192468,5 Todd Street MACCLESFIELD,18765
138.8333153,-35.17128684,12-14 Todd Street MACCLESFIELD,18766
138.8306516,-35.16815851,2 Venables Street MACCLESFIELD,18767
138.834179,-35.1691213,7 Venables Street MACCLESFIELD,18768
138.833548,-35.16948012,14 Venables Street MACCLESFIELD,18769
138.836273,-35.17327035,38 Venables Street MACCLESFIELD,18770
138.8378375,-35.17418643,43 Venables Street MACCLESFIELD,18771
138.8382498,-35.17445815,47-49 Venables Street MACCLESFIELD,18772
138.7558341,-35.18183266,3 Battunga Road MEADOWS,18773
138.7555026,-35.18158082,5 Battunga Road MEADOWS,18774
138.7557578,-35.18132086,7 Battunga Road MEADOWS,18775
138.7626552,-35.18017874,6 Kondoparinga Road MEADOWS,18776
138.7568397,-35.18178048,Mawson Road /Battunga Rd MEADOWS,18777
138.7609736,-35.17994798,Lot 840 Mawson Road MEADOWS,18778
138.7596782,-35.18159438,Lot 861 Mawson Road /Mill St MEADOWS,18779
138.7643476,-35.18007109,Lot 832 Mawson Road MEADOWS,18780
138.7542991,-35.18207982,27 Mawson Road MEADOWS,18781
138.7545554,-35.18216145,29 Mawson Road MEADOWS,18782
138.7623775,-35.18129531,64 Mawson Road MEADOWS,18784
138.7640698,-35.18105342,80 Mawson Road MEADOWS,18787
138.7629523,-35.18025573,81 Mawson Road MEADOWS,18788
138.7646265,-35.17990698,53 Michelmore Lane MEADOWS,18789
138.8577847,-35.07273559,2 Adelaide Road MOUNT BARKER,18790
138.8576603,-35.07189055,8 Adelaide Road MOUNT BARKER,18792
138.8553672,-35.06487702,46 Adelaide Road MOUNT BARKER,18794
138.6369189,-34.95185196,18 Bevington Road GLENUNGA,20119
138.6370897,-34.9518418,20 Bevington Road GLENUNGA,20120
138.8639396,-35.04860744,67-69 Princes Highway LITTLEHAMPTON,18746
138.6372805,-34.95183651,22 Bevington Road GLENUNGA,20121
138.6374579,-34.95182617,24 Bevington Road GLENUNGA,20122
138.6356181,-34.95193141,4 Bevington Road GLENUNGA,20123
138.6370742,-34.95259054,6 Rowell Avenue GLENUNGA,20124
138.6366088,-34.95248416,3 Rowell Avenue GLENUNGA,20125
138.6366223,-34.95265188,5 Rowell Avenue GLENUNGA,20126
138.6369557,-34.95226848,2 Rowell Avenue GLENUNGA,20127
138.6370476,-34.95242319,4 Rowell Avenue GLENUNGA,20128
138.6378645,-34.95259031,137 Allinga Avenue GLENUNGA,20129
138.6383513,-34.95241414,112 Allinga Avenue GLENUNGA,20130
138.6383689,-34.95268478,116 Allinga Avenue GLENUNGA,20131
138.6363761,-34.9532335,1 Glenunga Avenue GLENUNGA,20132
138.6365537,-34.95322857,3 Glenunga Avenue GLENUNGA,20133
138.6367113,-34.95321877,5 Glenunga Avenue GLENUNGA,20134
138.6373753,-34.95318952,11 Glenunga Avenue GLENUNGA,20135
138.5669352,-34.92204446,15 NORTHCOTE Street TORRENSVILLE,21236
138.9215266,-34.34193725,33 South Terrace KAPUNDA,18166
138.9223003,-34.34233828,35 South Terrace KAPUNDA,18167
138.921281,-34.33748875,9 Stirling Street KAPUNDA,18168
138.921588,-34.33706702,15 Stirling Street KAPUNDA,18169
138.9218218,-34.33678733,19 Stirling Street KAPUNDA,18170
138.9125899,-34.34023748,5 Stocks Street KAPUNDA,18171
138.9142048,-34.33616554,9 Triplet Street KAPUNDA,18172
138.9107375,-34.33721359,5 Waterhouse Street KAPUNDA,18173
138.91033,-34.33739477,7 Waterhouse Street KAPUNDA,18174
138.9100679,-34.33754805,9 Waterhouse Street KAPUNDA,18175
138.9060821,-34.34171904,5 Way Street KAPUNDA,18176
138.9064869,-34.34192858,11 Way Street KAPUNDA,18177
138.9065549,-34.34207157,13 Way Street KAPUNDA,18178
138.9069109,-34.34213845,15 Way Street KAPUNDA,18179
138.9070836,-34.34220798,17 Way Street KAPUNDA,18180
138.9108809,-34.33400973,13-15 West Terrace KAPUNDA,18181
138.9110293,-34.33379228,17 West Terrace KAPUNDA,18182
138.9177372,-34.33989529,7 Whitaker Street KAPUNDA,18183
138.9172289,-34.34060715,13 Whitaker Street KAPUNDA,18184
138.9163746,-34.34229622,32 Whitaker KAPUNDA,18185
138.9170037,-34.34211589,19 White Street KAPUNDA,18186
138.9172544,-34.34228025,20 White Street KAPUNDA,18187
138.9165912,-34.33676342,23 Kapunda Street KAPUNDA,18188
139.0498555,-34.50067802,19 Murray Street ANGASTON,18916
138.6341269,-34.92925615,77 Watson Avenue TOORAK GARDENS,19680
138.6343324,-34.92922826,79 Watson Avenue TOORAK GARDENS,19681
138.6345478,-34.92922229,81 Watson Avenue TOORAK GARDENS,19682
138.6347183,-34.92921756,83 Watson Avenue TOORAK GARDENS,19683
138.6349062,-34.92919756,85 Watson Avenue TOORAK GARDENS,19684
138.6353908,-34.92918412,89 Watson Avenue TOORAK GARDENS,19685
138.6356417,-34.92916977,91 Watson Avenue TOORAK GARDENS,19686
138.6358215,-34.92917218,93 Watson Avenue TOORAK GARDENS,19687
138.5650172,-34.92266524,12 HUNTRISS Street TORRENSVILLE,21887
138.6383213,-34.95313075,17 Glenunga Avenue GLENUNGA,20137
138.6386823,-34.95309904,21 Glenunga Avenue GLENUNGA,20138
138.6368623,-34.9535291,4 Glenunga Avenue GLENUNGA,20139
138.6370869,-34.95354456,6 Glenunga Avenue GLENUNGA,20140
138.6373564,-34.95353166,8 Glenunga Avenue GLENUNGA,20141
138.6378494,-34.95350714,12 Glenunga Avenue GLENUNGA,20142
138.6380993,-34.95350021,14 Glenunga Avenue GLENUNGA,20143
138.6390844,-34.95342951,22 Glenunga Avenue GLENUNGA,20144
138.6393212,-34.95342294,24 Glenunga Avenue GLENUNGA,20145
138.6371468,-34.95420445,1 Trevorten Avenue GLENUNGA,20146
138.63739,-34.95419228,3 Trevorten Avenue GLENUNGA,20147
138.63764,-34.95418535,5 Trevorten Avenue GLENUNGA,20148
138.6378696,-34.95416271,7 Trevorten Avenue GLENUNGA,20149
138.6381196,-34.95415578,9 Trevorten Avenue GLENUNGA,20150
138.6385266,-34.9541228,11-13 Trevorten Avenue GLENUNGA,20151
138.6370823,-34.9545587,2 Trevorten Avenue GLENUNGA,20152
138.637477,-34.95454775,4 Trevorten Avenue GLENUNGA,20153
138.6379437,-34.95452397,6 Trevorten Avenue GLENUNGA,20154
138.6381539,-34.95451271,8 Trevorten Avenue GLENUNGA,20155
138.6384235,-34.95449982,10 Trevorten Avenue GLENUNGA,20156
138.6386737,-34.95449829,12 Trevorten Avenue GLENUNGA,20157
138.6389171,-34.95449154,14 Trevorten Avenue GLENUNGA,20158
138.6391737,-34.95448442,16 Trevorten Avenue GLENUNGA,20159
138.6595817,-34.91980283,401 The Parade KENSINGTON GARDENS,20160
138.6598842,-34.91978871,403 The Parade KENSINGTON GARDENS,20161
138.6604072,-34.91977411,407 The Parade KENSINGTON GARDENS,20162
138.6612669,-34.91973875,413 The Parade KENSINGTON GARDENS,20163
138.6634245,-34.91959904,431 The Parade KENSINGTON GARDENS,20164
138.663713,-34.91957963,433 The Parade KENSINGTON GARDENS,20165
138.6639812,-34.91956647,435 The Parade KENSINGTON GARDENS,20166
138.6647927,-34.91953243,441 The Parade KENSINGTON GARDENS,20167
138.6658387,-34.91950319,447 The Parade KENSINGTON GARDENS,20168
138.6599171,-34.9202531,404 The Parade KENSINGTON GARDENS,20169
138.6604277,-34.9202729,406 The Parade KENSINGTON GARDENS,20170
138.6613015,-34.92024282,412 The Parade KENSINGTON GARDENS,20171
138.6599425,-34.92095373,19 Myall Avenue KENSINGTON GARDENS,20172
138.660003,-34.92140163,23 Myall Avenue KENSINGTON GARDENS,20173
138.6601035,-34.92282542,35 Myall Avenue KENSINGTON GARDENS,20174
138.6604775,-34.92068806,20 Myall Avenue KENSINGTON GARDENS,20175
138.6606556,-34.92208374,34 Myall Avenue KENSINGTON GARDENS,20176
138.6606855,-34.92255411,38 Myall Avenue KENSINGTON GARDENS,20177
138.6602289,-34.92472403,51 Myall Avenue KENSINGTON GARDENS,20178
138.6375589,-34.95316816,13 Glenunga Avenue GLENUNGA,20136
138.6602405,-34.92487934,53 Myall Avenue KENSINGTON GARDENS,20179
138.6606328,-34.92318674,42 Myall Avenue KENSINGTON GARDENS,20180
138.6607807,-34.92435846,52 Myall Avenue KENSINGTON GARDENS,20181
138.635133,-34.9340579,30 Ormond Grove TOORAK GARDENS,20182
138.6353477,-34.93405765,32 Ormond Grove TOORAK GARDENS,20183
138.6355481,-34.93404639,34 Ormond Grove TOORAK GARDENS,20184
138.6357759,-34.93402867,36 Ormond Grove TOORAK GARDENS,20185
138.6359696,-34.9340233,38 Ormond Grove TOORAK GARDENS,20186
138.6361838,-34.93401165,40 Ormond Grove TOORAK GARDENS,20187
138.6366194,-34.93399387,44 Ormond Grove TOORAK GARDENS,20188
138.6368131,-34.93398849,46 Ormond Grove TOORAK GARDENS,20189
138.6370338,-34.93396526,48 Ormond Grove TOORAK GARDENS,20190
138.6372414,-34.93395951,50 Ormond Grove TOORAK GARDENS,20191
138.6374627,-34.93395337,52 Ormond Grove TOORAK GARDENS,20192
138.6376565,-34.93394799,54 Ormond Grove TOORAK GARDENS,20193
138.6378917,-34.93394147,56 Ormond Grove TOORAK GARDENS,20194
138.6381467,-34.93391157,58 Ormond Grove TOORAK GARDENS,20195
138.6360449,-34.92914379,95 Watson Avenue TOORAK GARDENS,19688
138.6363225,-34.92912129,97 Watson Avenue TOORAK GARDENS,19689
138.6378023,-34.92905805,99 Watson Avenue TOORAK GARDENS,19690
138.6380533,-34.92904369,101 Watson Avenue TOORAK GARDENS,19691
138.6383225,-34.92903622,103 Watson Avenue TOORAK GARDENS,19692
138.6402587,-34.92893068,113 Watson Avenue TOORAK GARDENS,19694
138.6404565,-34.92893259,115 Watson Avenue TOORAK GARDENS,19695
138.641245,-34.92888111,121 Watson Avenue TOORAK GARDENS,19696
138.6339219,-34.92973537,100 Watson Avenue TOORAK GARDENS,19697
138.6341107,-34.92973753,102 Watson Avenue TOORAK GARDENS,19698
138.6355902,-34.92966693,120 Watson Avenue TOORAK GARDENS,19699
138.635796,-34.92964643,122 Watson Avenue TOORAK GARDENS,19700
138.6359844,-34.9296412,124 Watson Avenue TOORAK GARDENS,19701
138.6361998,-34.92963523,126 Watson Avenue TOORAK GARDENS,19702
138.636388,-34.92962261,128 Watson Avenue TOORAK GARDENS,19703
138.6381091,-34.92953048,130 Watson Avenue TOORAK GARDENS,19704
138.6383697,-34.92953064,132 Watson Avenue TOORAK GARDENS,19705
138.6386111,-34.92950175,134 Watson Avenue TOORAK GARDENS,19706
138.6394178,-34.92945716,140 Watson Avenue TOORAK GARDENS,19707
138.6401716,-34.92943623,146 Watson Avenue TOORAK GARDENS,19708
138.640431,-34.92940684,148 Watson Avenue TOORAK GARDENS,19709
138.6406822,-34.92939986,150 Watson Avenue TOORAK GARDENS,19710
138.6347643,-34.92968243,110 Watson Avenue TOORAK GARDENS,19711
138.6351229,-34.92966509,114 Watson Avenue TOORAK GARDENS,19712
138.6342064,-34.93054138,65 Alexandra Avenue TOORAK GARDENS,19713
138.6348606,-34.93050105,73 Alexandra Avenue TOORAK GARDENS,19714
138.6353332,-34.93041396,79 Alexandra Avenue TOORAK GARDENS,19715
138.6356757,-34.93044146,83 Alexandra Avenue TOORAK GARDENS,19716
138.6358633,-34.93041406,85 Alexandra Avenue TOORAK GARDENS,19717
138.6381681,-34.93031314,97 Alexandra Avenue TOORAK GARDENS,19718
138.6384191,-34.93029878,99 Alexandra Avenue TOORAK GARDENS,19719
138.6386886,-34.9302987,101 Alexandra Avenue TOORAK GARDENS,19720
138.638939,-34.93026955,103 Alexandra Avenue TOORAK GARDENS,19721
138.6391989,-34.93025494,105 Alexandra Avenue TOORAK GARDENS,19722
138.6394684,-34.93025486,107 Alexandra Avenue TOORAK GARDENS,19723
138.5650508,-34.9230844,6 HUNTRISS Street TORRENSVILLE,21890
138.5656437,-34.92263435,9 WAINHOUSE Street TORRENSVILLE,21892
138.5656568,-34.92282326,7 WAINHOUSE Street TORRENSVILLE,21893
138.5656978,-34.9230068,5 WAINHOUSE Street TORRENSVILLE,21894
138.5650742,-34.92338844,2 HUNTRISS Street TORRENSVILLE,21895
138.5668246,-34.92259301,7 NORTHCOTE Street TORRENSVILLE,21897
138.5669245,-34.92326887,1 NORTHCOTE Street TORRENSVILLE,21899
138.5674068,-34.92271565,8 NORTHCOTE Street TORRENSVILLE,21901
138.5674346,-34.92313035,2 NORTHCOTE Street TORRENSVILLE,21903
138.5679871,-34.92279218,5 DANBY Street TORRENSVILLE,21906
138.5680158,-34.92308684,1A DANBY Street TORRENSVILLE,21908
138.5686528,-34.92262173,8 DANBY Street TORRENSVILLE,21910
138.5692324,-34.92239823,154 SOUTH Road TORRENSVILLE,21913
138.5692504,-34.92270703,160 SOUTH Road TORRENSVILLE,21915
138.5692967,-34.92302428,164 SOUTH Road TORRENSVILLE,21917
138.613411,-34.96643444,Balham Avenue KINGSWOOD,21922
138.6339218,-34.91198482,50 Frederick Street MAYLANDS,20491
138.6145621,-34.97038173,36 Seafield Avenue KINGSWOOD,20724
138.6114269,-34.97059035,16 Seafield Avenue KINGSWOOD,20727
138.6134976,-34.96712823,19 Cambridge Terrace KINGSWOOD,20752
138.6134214,-34.96677164,15 Cambridge Terrace KINGSWOOD,20753
138.6140082,-34.9668054,32 Balham Avenue KINGSWOOD,20754
138.6139674,-34.96628495,39 Balham Avenue KINGSWOOD,20759
138.6118366,-34.96557383,43 Cross Road KINGSWOOD,20765
138.6116,-34.96562103,45 Cross Road KINGSWOOD,20766
138.6145527,-34.96544605,23 Cross Road KINGSWOOD,20768
138.5667629,-34.91986718,12 NORTH Parade TORRENSVILLE,21159
138.5665879,-34.91987194,14 NORTH Parade TORRENSVILLE,21160
138.5664126,-34.9198674,16 NORTH Parade TORRENSVILLE,21161
138.7481191,-34.60855442,5 First Street GAWLER SOUTH,15507
138.8885658,-34.67258034,11A George Street WILLIAMSTOWN,17136
138.7462845,-34.59793608,25 Jacob Street GAWLER,15597
138.7456594,-34.59790166,31 Jacob Street GAWLER,15603
138.7459495,-34.59354043,24 King Street GAWLER,15617
138.7467452,-34.59437157,6 King Street GAWLER,15623
138.7514142,-34.59588628,10 Lyndoch Road GAWLER EAST,15629
138.7529298,-34.59544483,16 Lyndoch Road GAWLER EAST,15635
138.7545811,-34.59551009,23 Lyndoch Road GAWLER EAST,15641
138.755458,-34.59547783,35 Lyndoch Road GAWLER EAST,15646
138.7461641,-34.6061914,15 Fourth Street GAWLER SOUTH,15994
138.8064294,-34.45508087,8 Railway Terrace FREELING,17989
138.8058534,-34.45646995,12 Railway Terrace FREELING,17990
138.8057469,-34.45678168,14 Railway Terrace FREELING,17991
138.8114852,-34.4526906,1 Rogers Street FREELING,17993
138.8115587,-34.45290571,3 Rogers Street FREELING,17994
138.8116038,-34.45488532,12 Rogers Street FREELING,17995
138.8116755,-34.45517378,14 Rogers Street FREELING,17996
138.812108,-34.45495745,15 Rogers Street FREELING,17997
138.8117788,-34.45548549,16 Rogers Street FREELING,17998
138.8121461,-34.45522893,17 Rogers Street FREELING,17999
138.8122911,-34.45549669,19 Rogers Street FREELING,18000
138.8122243,-34.45686259,26 Rogers Street FREELING,18001
138.8125998,-34.45674038,33 Rogers Street FREELING,18002
138.8130472,-34.45148659,2 Rohde Street (to rear of church fronting 17 Borrow Street) FREELING,18003
138.813196,-34.45067631,3 Rohde Street FREELING,18004
138.8135163,-34.45064889,5 Rohde Street FREELING,18005
138.8137229,-34.45109,8 Rohde Street (to rear of dwelling fronting 23 Borrow Street) FREELING,18006
138.5660969,-34.91988529,20 NORTH Parade TORRENSVILLE,21162
138.5667327,-34.91911411,33 DANBY Street TORRENSVILLE,21165
138.5673476,-34.91798261,1 ASHLEY Street TORRENSVILLE,21167
138.5670598,-34.91803821,5 ASHLEY Street TORRENSVILLE,21169
138.5667867,-34.91813587,9 ASHLEY Street TORRENSVILLE,21171
138.5669288,-34.91854602,66 DANBY Street TORRENSVILLE,21174
138.5670439,-34.91876582,62 DANBY Street TORRENSVILLE,21176
138.5671508,-34.91902035,58 DANBY Street TORRENSVILLE,21178
138.6148079,-34.96929254,36 Kyre Avenue KINGSWOOD,20734
138.6123933,-34.9689562,11 Kyre Avenue KINGSWOOD,20735
138.6121582,-34.96766704,21 Halsbury Avenue KINGSWOOD,20748
138.6123198,-34.9676703,23 Halsbury Avenue KINGSWOOD,20749
138.6124964,-34.96761102,25 Halsbury Avenue KINGSWOOD,20750
138.612704,-34.96641464,33 Balham Avenue KINGSWOOD,20761
138.6472606,-34.93568823,31 Kennaway Street TUSMORE,20972
138.6499263,-34.93565194,51 Northumberland Street TUSMORE,20973
138.6391031,-34.92896026,109 Watson Avenue TOORAK GARDENS,20974
139.0544189,-34.76979484,174 Melrose Street MOUNT PLEASANT,17140
138.972629,-34.53735666,Lot 875 Bethany Road BETHANY,17153
138.9771923,-34.53903823,Lot 108 Bethany Road BETHANY,17159
138.8894027,-34.66980648,3 Yettie Road WILLIAMSTOWN,17166
138.8901439,-34.67118088,25-27 Queen Street WILLIAMSTOWN,17171
138.8347235,-32.97341512,PETERBOROUGH,17237
138.8351304,-32.97335983,PETERBOROUGH,17238
138.836641,-32.97317389,PETERBOROUGH,17239
138.6173366,-34.88895099,5 Wilsden Street WALKERVILLE,17261
138.4842582,-34.82977769,156 Esplanade LARGS BAY,1985
138.4846643,-34.83528651,17 Benson Street Q SEMAPHORE,2212
138.4828205,-34.83563129,17 Hall Street SEMAPHORE,2380
138.4801559,-34.84361661,19 Hart Street SEMAPHORE,2427
138.4788649,-34.84336621,38 Esplanade SEMAPHORE,2347
138.4878533,-34.82904447,403 Military Road LARGS BAY,2095
138.5160462,-34.8565702,9 Duke Street ALBERTON,2729
138.5158061,-34.86294866,40 King Street ALBERTON,2759
138.5168082,-34.86296543,27 Queen Street ALBERTON,2850
138.5196471,-34.85805409,783 Torrens Road ALBERTON,2915
138.4839837,-34.834938,19 Vassall Street SEMAPHORE,2549
138.4908491,-34.84182528,7 Montpelier Street EXETER,2675
138.5880562,-34.89346598,50 Clifton Street PROSPECT,3218
138.595494,-34.88642016,11 Flora Terrace PROSPECT,3340
138.6825726,-34.47050505,37-41 Annie Terrace WASLEYS,18215
138.6831229,-34.47081116,38 Annie Terrace WASLEYS,18216
138.9112558,-34.33370848,1 High Street KAPUNDA,18217
138.9148403,-34.33493836,30 High Street KAPUNDA,18218
138.9143601,-34.33270911,6 New Street KAPUNDA,18219
138.9137041,-34.3380582,24 Clare Road KAPUNDA,18220
138.9138681,-34.33817389,22 Clare Road KAPUNDA,18221
138.9148778,-34.33846944,14 Clare Road KAPUNDA,18225
138.6335393,-34.93570049,3 Warwick Avenue TOORAK GARDENS,20271
138.6335519,-34.93587491,5 Warwick Avenue TOORAK GARDENS,20272
138.6335968,-34.93604394,7 Warwick Avenue TOORAK GARDENS,20273
138.6336105,-34.93624521,9 Warwick Avenue TOORAK GARDENS,20274
138.6336167,-34.9363974,11 Warwick Avenue TOORAK GARDENS,20275
138.6339944,-34.93565203,4 Warwick Avenue TOORAK GARDENS,20276
138.6340021,-34.93584003,6 Warwick Avenue TOORAK GARDENS,20277
138.6340094,-34.93601906,8 Warwick Avenue TOORAK GARDENS,20278
138.6340439,-34.93619736,10 Warwick Avenue TOORAK GARDENS,20279
138.6340808,-34.93656826,14 Warwick Avenue TOORAK GARDENS,20281
138.6341067,-34.93693499,18 Warwick Avenue TOORAK GARDENS,20282
138.6336659,-34.93746701,21 Warwick Avenue TOORAK GARDENS,20283
138.6336897,-34.93765008,23 Warwick Avenue TOORAK GARDENS,20284
138.6337075,-34.93781986,25 Warwick Avenue TOORAK GARDENS,20285
138.6337313,-34.93800293,27 Warwick Avenue TOORAK GARDENS,20286
138.6337489,-34.93816824,29 Warwick Avenue TOORAK GARDENS,20287
138.6337733,-34.93836473,31 Warwick Avenue TOORAK GARDENS,20288
138.6337799,-34.93852586,33 Warwick Avenue TOORAK GARDENS,20289
138.633787,-34.93870043,35 Warwick Avenue TOORAK GARDENS,20290
138.6337943,-34.93887947,37 Warwick Avenue TOORAK GARDENS,20291
138.6338176,-34.93904911,39 Warwick Avenue TOORAK GARDENS,20292
138.6344937,-34.9374844,1 Bolingbroke Grove TOORAK GARDENS,20293
138.6347655,-34.93747686,3 Bolingbroke Grove TOORAK GARDENS,20294
138.6349823,-34.93745742,5 Bolingbroke Grove TOORAK GARDENS,20295
138.6352159,-34.93744646,7 Bolingbroke Grove TOORAK GARDENS,20296
138.6354384,-34.93743133,9 Bolingbroke Grove TOORAK GARDENS,20297
138.6356667,-34.937425,11 Bolingbroke Grove TOORAK GARDENS,20298
138.6358725,-34.93740137,13 Bolingbroke Grove TOORAK GARDENS,20299
138.6363241,-34.93740229,17 Bolingbroke Grove TOORAK GARDENS,20300
138.6368173,-34.93735276,21 Bolingbroke Grove TOORAK GARDENS,20301
138.6376915,-34.93730612,24 Bolingbroke Grove TOORAK GARDENS,20302
138.6379908,-34.93730677,27 Bolingbroke Grove TOORAK GARDENS,20303
138.6381972,-34.93729657,29 Bolingbroke Grove TOORAK GARDENS,20304
138.638387,-34.93728233,31 Bolingbroke Grove TOORAK GARDENS,20305
138.6341331,-34.9378484,2 Bolingbroke Grove TOORAK GARDENS,20306
138.6343453,-34.937847,4 Bolingbroke Grove TOORAK GARDENS,20307
138.6345355,-34.93784173,6 Bolingbroke Grove TOORAK GARDENS,20308
138.6347207,-34.93784556,8 Bolingbroke Grove TOORAK GARDENS,20309
138.635143,-34.93779352,12 Bolingbroke Grove TOORAK GARDENS,20311
138.635366,-34.93779182,14 Bolingbroke Grove TOORAK GARDENS,20312
138.6355615,-34.93778192,16 Bolingbroke Grove TOORAK GARDENS,20313
138.6357735,-34.93777604,18 Bolingbroke Grove TOORAK GARDENS,20314
138.6359742,-34.93776152,20 Bolingbroke Grove TOORAK GARDENS,20315
138.6365557,-34.93774091,22 Bolingbroke Grove TOORAK GARDENS,20316
138.6367725,-34.93772146,26 Bolingbroke Grove TOORAK GARDENS,20317
138.6369628,-34.93771618,28 Bolingbroke Grove TOORAK GARDENS,20318
138.6373757,-34.93770024,32 Bolingbroke Grove TOORAK GARDENS,20319
138.6375927,-34.93768527,34 Bolingbroke Grove TOORAK GARDENS,20320
138.6379837,-34.93766545,38 Bolingbroke Grove TOORAK GARDENS,20321
138.6382169,-34.93764554,40 Bolingbroke Grove TOORAK GARDENS,20322
138.6384064,-34.93762236,42 Bolingbroke Grove TOORAK GARDENS,20323
138.6341792,-34.93844311,1 Chatsworth Grove TOORAK GARDENS,20324
138.6343799,-34.93842858,3 Chatsworth Grove TOORAK GARDENS,20325
138.6345867,-34.93842733,5 Chatsworth Grove TOORAK GARDENS,20326
138.6347878,-34.93842176,7 Chatsworth Grove TOORAK GARDENS,20327
138.6349883,-34.93840276,9 Chatsworth Grove TOORAK GARDENS,20328
138.6356187,-34.9383808,15 Chatsworth Grove TOORAK GARDENS,20329
138.6358252,-34.93837507,17 Chatsworth Grove TOORAK GARDENS,20330
138.6362329,-34.93836377,21 Chatsworth Grove TOORAK GARDENS,20331
138.6365974,-34.93836262,23 Chatsworth Grove TOORAK GARDENS,20332
138.6368143,-34.93834317,25 Chatsworth Grove TOORAK GARDENS,20333
138.637015,-34.93832864,27 Chatsworth Grove TOORAK GARDENS,20334
138.620516,-34.88438668,4 Lansdowne Terrace WALKERVILLE,8981
138.633488,-34.9347116,9 Grandview Grove TOORAK GARDENS,20196
138.6339013,-34.93470463,11 Grandview Grove TOORAK GARDENS,20197
