" 138.5935602417512","-34.92439032347622","LIGHT SQ NORTH SLIP LANE","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>LIGHT SQ NORTH SLIP LANE</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>147</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>LIGHT SQ NORTH SLIP LANE</td> </tr> <tr> <td>Asset ID (</td> <td>493</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280184.1398</td> </tr> <tr> <td>Northing (</td> <td>6132698.0579</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Plaque</td> </tr> <tr> <td>Descriptio</td> <td>bert flugeman</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.593289015128","-34.92572795328508","LIGHT SQ EAST AND WEST","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>LIGHT SQ EAST AND WEST</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>148</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>LIGHT SQ EAST AND WEST</td> </tr> <tr> <td>Asset ID (</td> <td>69</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280162.93</td> </tr> <tr> <td>Northing (</td> <td>6132549.08</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Statue</td> </tr> <tr> <td>Descriptio</td> <td>CATHERINE HELEN SPENCE CC REF:CC001785</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5998735190318","-34.9276918796003","VICTORIA SQ (EAST SIDE KING WILLIAM STTO KING WILLIAM ST","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>VICTORIA SQ (EAST SIDE KING WILLIAM STTO KING WILLIAM ST</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>149</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>VICTORIA SQ (EAST SIDE KING WILLIAM STTO KING WILLIAM ST</td> </tr> <tr> <td>Asset ID (</td> <td>278</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280769.731</td> </tr> <tr> <td>Northing (</td> <td>6132345.68</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Plaque</td> </tr> <tr> <td>Descriptio</td> <td>VICTORIA SQUARE FOUNTAIN PLAQUE</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6000489848786","-34.92780702285633","VICTORIA SQ (EAST SIDE KING WILLIAM STTO KING WILLIAM ST","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>VICTORIA SQ (EAST SIDE KING WILLIAM STTO KING WILLIAM ST</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>150</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>VICTORIA SQ (EAST SIDE KING WILLIAM STTO KING WILLIAM ST</td> </tr> <tr> <td>Asset ID (</td> <td>279</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280786.068</td> </tr> <tr> <td>Northing (</td> <td>6132333.292</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Plaque</td> </tr> <tr> <td>Descriptio</td> <td>MAJOR GENERAL SIR WINSTON J DUGAN TREE PLANTING PLAQUE</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5973350087198","-34.89945800762449","PARK 05 - NGAMPA YARTA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 05 - NGAMPA YARTA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>151</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 05 - NGAMPA YARTA</td> </tr> <tr> <td>Asset ID (</td> <td>27</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280462.6</td> </tr> <tr> <td>Northing (</td> <td>6135472.05</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Plaque</td> </tr> <tr> <td>Descriptio</td> <td>NATIVE TREE AND SHRUB PLANTING PLAQUE - CC REF:CC002296</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6074279425633","-34.90905296304385","PARK 10 - WARNPANGGA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 10 - WARNPANGGA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>152</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 10 - WARNPANGGA</td> </tr> <tr> <td>Asset ID (</td> <td>28</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281410.45</td> </tr> <tr> <td>Northing (</td> <td>6134429.8</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Memorial</td> </tr> <tr> <td>Descriptio</td> <td>NORTH ADELAIDE WAR MEMORIAL CC REF:CC000247</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6116399874427","-34.91139173342278","PARK 11 - TAINMUNTILLA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>153</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td>Asset ID (</td> <td>251</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281801.54</td> </tr> <tr> <td>Northing (</td> <td>6134179.56</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Sculpture</td> </tr> <tr> <td>Descriptio</td> <td>""""JOURNEY"""" METAL SCULPTURE - CC REF:CC002310</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6101912180165","-34.91243906871213","PARK 11 - TAINMUNTILLA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>154</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td>Asset ID (</td> <td>252</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281671.93</td> </tr> <tr> <td>Northing (</td> <td>6134060.22</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Sculpture</td> </tr> <tr> <td>Descriptio</td> <td>""""LANDLINE - TIMELINE"""" POLISHED STONE / STEEL SCULPTURE - C</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6104442984759","-34.91268231034292","PARK 11 - TAINMUNTILLA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>155</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td>Asset ID (</td> <td>253</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281695.7</td> </tr> <tr> <td>Northing (</td> <td>6134033.79</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Sculpture</td> </tr> <tr> <td>Descriptio</td> <td>""""RIVER MARKERS"""" - STAINLESS STEEL SCULPTURES - CC REF:CC00</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6096267672789","-34.9126380974814","PARK 11 - TAINMUNTILLA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>156</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td>Asset ID (</td> <td>254</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281620.88</td> </tr> <tr> <td>Northing (</td> <td>6134036.91</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Sculpture</td> </tr> <tr> <td>Descriptio</td> <td>""""END DIVIDED PATH"""" - STONE &amp; CONCRETE MONOLITH - CC REF:CC</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6092420364688","-34.91258725399034","PARK 11 - TAINMUNTILLA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>157</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 11 - TAINMUNTILLA</td> </tr> <tr> <td>Asset ID (</td> <td>255</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281585.59</td> </tr> <tr> <td>Northing (</td> <td>6134041.71</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Sculpture</td> </tr> <tr> <td>Descriptio</td> <td>""""YOU ARE HERE"""" - GRANITE SCULPTURE - CC REF:CC002310</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5992550906338","-34.91561549668321","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>158</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>256</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280681.08</td> </tr> <tr> <td>Northing (</td> <td>6133683.94</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Monument</td> </tr> <tr> <td>Descriptio</td> <td>SIMPSON AND DONKEY</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6013436677938","-34.91154338883656","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>159</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>260</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280861.09</td> </tr> <tr> <td>Northing (</td> <td>6134140.23</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Memorial</td> </tr> <tr> <td>Descriptio</td> <td>FORGOTTEN AUSTRALIANS MEMORIAL</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5991746948266","-34.91423157544568","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>160</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>261</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280670.05</td> </tr> <tr> <td>Northing (</td> <td>6133837.28</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Memorial</td> </tr> <tr> <td>Descriptio</td> <td>ATATURK TRIBUTE MEMORIAL</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5995821910903","-34.91396675112641","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>161</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>263</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280706.58</td> </tr> <tr> <td>Northing (</td> <td>6133867.55</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Memorial</td> </tr> <tr> <td>Descriptio</td> <td>ETERNAL FLAME MEMORIAL</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6054310614846","-34.91669371057711","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>162</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>264</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>281248.26</td> </tr> <tr> <td>Northing (</td> <td>6133577.86</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Sculpture</td> </tr> <tr> <td>Descriptio</td> <td>""""THE FUGUE"""" ABSTRACT METAL SCULPTURE</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5995593390134","-34.91767806020573","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>163</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>245</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280714.37</td> </tr> <tr> <td>Northing (</td> <td>6133455.81</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Statue</td> </tr> <tr> <td>Descriptio</td> <td>LADY ESTHER LIPMAN JACOBS - BRONZE BUST</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.5995933972921","-34.91804175992889","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>164</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>246</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280718.45</td> </tr> <tr> <td>Northing (</td> <td>6133415.54</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Statue</td> </tr> <tr> <td>Descriptio</td> <td>VAIBEN LOUIS SOLOMON - BRONZE BUST</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6010300942438","-34.9212664398966","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>165</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>199</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280858.3</td> </tr> <tr> <td>Northing (</td> <td>6133060.98</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Statue</td> </tr> <tr> <td>Descriptio</td> <td>MATTHEW FLINDERS CC REF:CC001789</td> </tr> </table> </td> </tr> </table> </body> </html> "
" 138.6005366736135","-34.9212860804609","PARK 12 - KARRAWIRRA","<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""> <head> <META http-equiv=""Content-Type"" content=""text/html""> <meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> </head> <body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;""> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px""> <tr style=""text-align:center;font-weight:bold;background:#9CBCE2""> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td> <table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px""> <tr> <td>FID</td> <td>166</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Road Name</td> <td>PARK 12 - KARRAWIRRA</td> </tr> <tr> <td>Asset ID (</td> <td>200</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Easting (L</td> <td>280813.27</td> </tr> <tr> <td>Northing (</td> <td>6133057.72</td> </tr> <tr bgcolor=""#D4E4F3""> <td>Monument T</td> <td>Statue</td> </tr> <tr> <td>Descriptio</td> <td>VENUS DI CANOVA CC REF:CC000098</td> </tr> </table> </td> </tr> </table> </body> </html> "
